3.043146603098927372e+00,6.525635967377525049e+01
2.991903891355445211e+00,4.408372966240056812e+00
2.963636363636363846e+00,2.971828946180290032e+00
3.011430164482854721e+00,2.298324299805874382e+00
3.057134971018492742e+00,1.898721087284398701e+00
3.117463911689782208e+00,1.709448486737170869e+00
3.076376554174067302e+00,1.762998412470701659e+00
3.185921089980130461e+00,1.556399706221516022e+00
3.071115013169446684e+00,1.599226635087588777e+00
3.147770329350043639e+00,1.416175754171410395e+00
3.119416058394160363e+00,1.415325010185251253e+00
3.206712206712206914e+00,1.371854818549437027e+00
3.089096949562065930e+00,1.383707031267471521e+00
3.227486756915832977e+00,1.255965424455749435e+00
3.169522091974751987e+00,1.386091068174284624e+00
3.223931098123654415e+00,1.311869146357204086e+00
3.166915052160953703e+00,1.251855116198837825e+00
3.250000000000000000e+00,1.231101074666743678e+00
3.263939393939394140e+00,1.232348398375328946e+00
3.313329312424607931e+00,1.193692829420698320e+00
3.226437117011963895e+00,1.236401638939678804e+00
3.219748022267799659e+00,1.164596820819411738e+00
3.285627836611195285e+00,1.208689436038686393e+00
3.353762135922329968e+00,1.212322787185223572e+00
3.341299912561935148e+00,1.089135128630412730e+00
3.244665302543116248e+00,1.148080418100854150e+00
3.248927038626609587e+00,1.154468237559889143e+00
3.196456325769350126e+00,1.151625491158379422e+00
3.146712158808933069e+00,1.176332448354851623e+00
3.260499087035909849e+00,1.116408986720551555e+00
3.271529267545203901e+00,1.174548824677738246e+00
3.274784161952962069e+00,1.072771367539774756e+00
3.236119775421085532e+00,1.212413774702189473e+00
3.175460902733629798e+00,1.200782449431115451e+00
3.247735904177622146e+00,1.060348008368776185e+00
3.243295019157088177e+00,1.171435175578730226e+00
3.159963156278783991e+00,1.109498296325022615e+00
3.272894333843797909e+00,1.107791302140238798e+00
3.140306921390541905e+00,1.175553936389465148e+00
3.272870662460567903e+00,1.096829285815603683e+00
3.215311004784688897e+00,1.124765764309679117e+00
3.275132275132275339e+00,1.157680790402932036e+00
3.219927095990279486e+00,1.156709787032441872e+00
3.263060278207109643e+00,1.137873792668872230e+00
3.241586538461538325e+00,1.078254259810214055e+00
3.226391494684177630e+00,1.137798689814712105e+00
3.132746051032806900e+00,1.095096542336783330e+00
3.172989377845219838e+00,1.129816664301180218e+00
3.254080000000000084e+00,1.119751592793509554e+00
3.174242424242424310e+00,1.030815883682911549e+00
3.251186333438785159e+00,1.061633215330066271e+00
3.253308128544423639e+00,1.076182828485834353e+00
3.185994217796337846e+00,1.118104118279514614e+00
3.263777089783281848e+00,1.045385491262220690e+00
3.216118321762752696e+00,1.124439394473940146e+00
3.075692307692307725e+00,1.003481911238796487e+00
3.202402402402402259e+00,9.724141771201605389e-01
3.299156391953276923e+00,1.164989026734582600e+00
3.252740369558408950e+00,9.716020469464696774e-01
3.235662801629583196e+00,1.113812631576197143e+00
3.241740787801778989e+00,1.138456069292639095e+00
3.223375753516410036e+00,1.177536019554965119e+00
3.140629872154661495e+00,9.472081198582940065e-01
3.070967741935483719e+00,1.088216673624439412e+00
3.244694132334581926e+00,9.756897425836291715e-01
3.054853620955315652e+00,1.118231303583836933e+00
3.227744573765335190e+00,1.112531237670445705e+00
3.205601527689369679e+00,9.975898366337143663e-01
3.161485058859040187e+00,1.064493367577238336e+00
3.164392059553349679e+00,9.968145492578682765e-01
3.236974262397991353e+00,9.884711748574174228e-01
nan,1.000000000000000000e+04
3.143383481731655049e+00,1.029222724886434071e+00
3.174309140601275558e+00,1.014560682165506433e+00
3.075471698113207530e+00,1.060747374536809229e+00
3.046068796068796214e+00,9.458139812439013694e-01
3.244503664223850947e+00,1.157203483157435375e+00
nan,1.000000000000000000e+04
3.141392169049098904e+00,9.777517868804820322e-01
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
3.067021609771374724e+00,9.332082089332264241e-01
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
nan,1.000000000000000000e+04
