4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,3.664646798590631138e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.775602836367579929e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.812898196976931220e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,6.691564335969696353e-02
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,4.998132703704807334e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.206660542945427239e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.958754228200293990e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.594626549326289888e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.811351764775082918e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.990235587505145287e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.283131293191569211e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,4.313114196280125046e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.278357074641862101e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.168015272004633343e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.245255489987803083e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.319241632355019900e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,6.483564001975666846e-02
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.615200861562592682e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,3.246501046402049950e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,3.160982997225291191e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.993634115763389947e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.856540162968318475e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,3.807543378374012022e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.000048935272149830e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.609905145182870312e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.311657177809995911e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,6.204576731283180102e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.271831390480809620e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,7.777110038597737640e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,2.105715928692381556e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,3.423119853919598943e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.870118397105791641e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,1.234740262635093538e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,4.610787839717601089e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,3.217794098856276985e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,9.367136738523038630e-01
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,7.061844872418177044e-02
4.000000000000000222e-01,1.000000000000000000e+01,2.500000000000000000e-01,4.560275662523609608e-01
